게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
2392,,일진들한테 괴롭힘 당하는 여자애 구해줘서 고백 받았는데 어카냐 ;;,"아 ㅅㅂ 이거 진짜 누구한테 말하기도 민망한데 온라인이니까 걍 말해 봄
나 그냥 평소에 안경쓰고 다니는 흔한 모쏠 평범남이거든? 학원에서 걍 공기 취급 당하고 맨날 구석에 앉아서 공부만 하는 애처럼 보임.
근데 학원 같은 반에 좀 이쁜 여자가 있었음 문제는 그 여자가 맨날 반 일진 무리한테 괴롭힘 당했음(상당고,금천고). 가방 던지고 책 엎고 진짜 개극혐으로 굴었거든 난 속으론 존나 열받았는데 겉으론 말도 못 함(개찐따여서 ㅠㅠ)  그냥 안경 고쳐쓰고 ""에휴…"" 하면서 못도와줬음 근데 어느날 쉬는시간에 사건 터짐 일진들이 또 그 여자 괴롭히는데 내가 거기 지나가다가 일진 새끼가 실수로 나를 친거임 그러면서 안경이 바닥에 떨어짐…여기서 문제는 내 안경 벗겨진거임
진짜 농담 아니라 다른반 학원 애들이 갑자기 웅성거리더라.""어? 왤케 잘생겼냐?"" ""야 씨 얘 누구야?""
일진새끼가 ""뭘 봐 ㅅㅂ"" 하면서 덤비는데, 내가 그때 존나 빡쳐서 멱살 잡고 테이블 위로 꽂아버림(평소에 청석고 강당에 있는 글러브로 샌드백 많이 쳐봐서 자동으로 손이나감 ;;) . 주변 다 조용해지고 남은 일진들도 ""어…어…야 가자"" 하면서 쫄아서 도망감ㅋㅋ. 쫒아가려했는데 뚱남이라 못쫒아감;;
여자는 울먹이면서 나 보더니 손 꼭 잡으면서 ""고마워…"" 이러는데 진짜 설레더라 ㅆㅂ
내 심장은 이미 그녀에게 가고 있었음
그 뒤로 그냥 둘이 자주 붙어다님.  그리고 학원 쌤이 ""야 너네 사귀냐?"" 하는데 여자가 얼굴 빨개지면서 그렇다고 하는데 ㅆㅂ 어칼까? 



아 그리고 3학년중에 키크코 탈모있고 볼빨간 새끼 왤케 발음 좆같냐 허허허","ㅇㅇ(219.254) 2025.09.11 01:35:40
스크랩 조회 488 추천 2 댓글 8",2,488,2025.09.11 01:35:40,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2392&page=4
2391,,1학년 3반 이준기 너무잘생긴듯,ㅇㅈ,"청갤러(61.108) 2025.09.09 14:27:11
스크랩 조회 260 추천 1 댓글 1",1,260,2025.09.09 14:27:11,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2391&page=4
2390,,3반에,27번,"청평(223.39) 2025.09.06 21:48:18
스크랩 조회 249 추천 0 댓글 0",0,249,2025.09.06 21:48:18,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2390&page=4
2389,,청평축구,"2학년 lavafc☠️☠️
ㅈㄴ쌔다 
2군 격수 2명 미드 1명 모집중 1군 수비수 1명 모집한다

프롬프트
.
네거티브
프롬프트
샘플링 Euler","김X찬학생(123.142) 2025.09.05 11:02:43
스크랩 조회 381 추천 3 댓글 2",3,381,2025.09.05 11:02:43,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2389&page=4
2388,,이 학교,진짜 게이소굴인가요?,"ㅇㅇ(61.108) 2025.09.04 11:17:52
스크랩 조회 255 추천 0 댓글 1",0,255,2025.09.04 11:17:52,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2388&page=5
2387,,생활복 등교 그래서 가능하냐??,"앞에서 뭐 회장 당선된 애가 공개저격까지 하고 당차보이긴 하던데
바로 직전에 생활안전분가 뭔가에서 교복 안 입으면 죽여버리겠다는거 제끼고 가능한가?","청갤러(223.39) 2025.09.01 22:38:23
스크랩 조회 493 추천 1 댓글 9",1,493,2025.09.01 22:38:23,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2387&page=5
2385,,지금 주딱 누구임?,"ㅈㄱㄴ
- dc official App","ㅇㅇ(123.142) 2025.08.29 17:24:06
스크랩 조회 428 추천 0 댓글 3",0,428,2025.08.29 17:24:06,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2385&page=5
2383,,생활복 등교 요지랄 ㅋㅋㅋㅋ,"그게 됐으면 진작에 됐지 표 얻을라고 말도 안되는 소리를 하노 ㅋㅋ
맨날 공약에 쳐 거는 E스포츠 대회보다 더 말 안되는 수준 ㅇㅇ","청갤러(223.39) 2025.08.24 18:26:17
스크랩 조회 891 추천 18 댓글 6",18,891,2025.08.24 18:26:17,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2383&page=5
2382,,E스포츠는 왜 자꾸 우려먹는거임?,"그냥 개인적인 궁금증 ㅇㅇ
- dc official App","청갤러(223.39) 2025.08.24 16:36:17
스크랩 조회 440 추천 2 댓글 2",2,440,2025.08.24 16:36:17,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2382&page=5
2381,,1학년 3반에 까만애 외국인임???,,"청석ㄱ(61.108) 2025.08.19 15:04:25
스크랩 조회 501 추천 4 댓글 4",4,501,2025.08.19 15:04:25,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2381&page=5
2380,,나 와산나인데,내가 그유명한 와싼나 커립샵이다,"청갤러(61.108) 2025.08.19 15:04:04
스크랩 조회 277 추천 0 댓글 0",0,277,2025.08.19 15:04:04,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2380&page=5
2379,,거지학교 시발,"동문회비 1만원 현금준비하라 이지랄
동문회 오지도 않을거같은데
수금능력은 진짜 일타강사노
진짜 돈 존나아깝네","청갤러(223.39) 2025.08.17 22:57:01
스크랩 조회 521 추천 11 댓글 0",11,521,2025.08.17 22:57:01,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2379&page=5
2378,,졸업생인데 이 학교에서,"유학 준비하는 게이 있음?? ㅋㅋㅋ 혹시 나랑 같은 길을 걷나 해서 ㅋㅋ 화이팅한다 있으면
- dc official App","소주빠는칸예 2025.08.11 22:00:37
스크랩 조회 451 추천 1 댓글 1",1,451,2025.08.11 22:00:37,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2378&page=5
2377,,청석 가고싶다,돌아갈래,"청갤러(124.63) 2025.07.25 12:59:28
스크랩 조회 523 추천 1 댓글 2",1,523,2025.07.25 12:59:28,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2377&page=5
2376,,3학년중에 가방 매고 다니는 형 누구냐?,존나 째려봄 ㅜㅜ,"2학년 짱(219.254) 2025.07.22 00:11:42
스크랩 조회 736 추천 3 댓글 6",3,736,2025.07.22 00:11:42,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2376&page=5
2375,,전남친놈,,"킥드럼베이스(223.39) 2025.07.21 21:21:37
스크랩 조회 834 추천 17 댓글 0",17,834,2025.07.21 21:21:37,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2375&page=5
2374,,애국가 못 부른다고 지랄하는거,나만 꼴받냐,"청갤러(211.59) 2025.07.20 23:07:00
스크랩 조회 682 추천 2 댓글 7",2,682,2025.07.20 23:07:00,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2374&page=5
2373,,민심 왜케 바닥임?,"누가 설명좀 ㅇㅇ
- dc official App","청갤러(112.155) 2025.07.20 16:06:26
스크랩 조회 441 추천 0 댓글 0",0,441,2025.07.20 16:06:26,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2373&page=5
2372,,회장 누가 반대함?,"너무잘했노ㅋㅋㅋㅋ
- dc official App","청갤러(211.235) 2025.07.20 14:50:00
스크랩 조회 771 추천 20 댓글 2",20,771,2025.07.20 14:50:00,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2372&page=5
2370,,회장 선거 반대쳐누르는새끼 누구냐,"자수해라 씨발
- dc official App","ㅇㅇ(222.236) 2025.07.18 16:10:37
스크랩 조회 878 추천 0 댓글 7",0,878,2025.07.18 16:10:37,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2370&page=5
2368,,요즘에는,"청석고에 고양이 안삼?
옛날에 한마리 있던거 귀여웠는데
- dc official App","보직물 2025.07.17 07:36:12
스크랩 조회 458 추천 0 댓글 3",0,458,2025.07.17 07:36:12,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2368&page=5
2367,,몇년 전 졸업한 졸업생인데,"이 학교 요즘에는 근황 어떰??
- dc official App","소주빠는칸예 2025.07.16 22:15:09
스크랩 조회 613 추천 0 댓글 3",0,613,2025.07.16 22:15:09,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2367&page=5
2366,,오철록 학생회 쿠사리 맥였다는데 진짜임?,"첫번째 댄스팀 공연 중에 학생회장 불러서 쿠사리 줬다는데 진짜임?
- dc official App","ㅇㅇ(118.235) 2025.07.16 21:02:40
스크랩 조회 758 추천 0 댓글 4",0,758,2025.07.16 21:02:40,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2366&page=5
2365,,첫번째팀 금발,"존나 예쁘네 씨발
- dc official App","보직물 2025.07.16 17:18:41
스크랩 조회 565 추천 0 댓글 1",0,565,2025.07.16 17:18:41,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2365&page=5
2364,,민심테스트,"섭외력 GOAT면 개추 ㅋㅋㅋ

- dc official App","ㅇㅇ(123.142) 2025.07.16 16:24:24
스크랩 조회 904 추천 17 댓글 5",17,904,2025.07.16 16:24:24,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2364&page=5
2363,,나 평범한 청붕이인데,"이번 축제 좀 실망스러웠음

게이도 만족시켜야되는거 아님?


- dc official App","ㅇㅇ(123.142) 2025.07.16 15:34:09
스크랩 조회 358 추천 0 댓글 1",0,358,2025.07.16 15:34:09,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2363&page=5
2362,,축제 부스 뭐있냐,ㅇ,"보직물 2025.07.15 09:16:41
스크랩 조회 277 추천 0 댓글 0",0,277,2025.07.15 09:16:41,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2362&page=5
2361,,돈좀 빌려주실분,"바카라로 50 빌린거까지 날렸습니다 ㅠㅠ
돈좀 더 빌려주실분 3학년 7반 앞으로 오셔서 댓글좀 남겨주세여
- dc official App","ㅇㅇ(118.235) 2025.07.15 01:36:58
스크랩 조회 378 추천 0 댓글 5",0,378,2025.07.15 01:36:58,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2361&page=5
2360,,급식 ㅈㅂ,"ㅈ같은 토맛토 참외 이런거 그만 내주고
음료수나 옛날처럼 자주 나오면 좋겠음

ㅇㅈ ->>>> 개추","보직물 2025.07.14 13:35:43
스크랩 조회 430 추천 11 댓글 0",11,430,2025.07.14 13:35:43,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2360&page=5
2359,,맛 점,,"보직물 2025.07.14 12:17:10
스크랩 조회 314 추천 1 댓글 4",1,314,2025.07.14 12:17:10,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2359&page=5
2357,,5일 남았노,- dc official App,"보직물 2025.07.13 22:15:29
스크랩 조회 302 추천 1 댓글 7",1,302,2025.07.13 22:15:29,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2357&page=5
2356,,회장 부회장 후보 더 안나옴?,"1명씩밖에 없는데 그럼 걔네가 다 되는거냐?

어케 갈수록 후보가 줄어드노","모모코 2025.07.13 09:07:43
스크랩 조회 341 추천 1 댓글 1",1,341,2025.07.13 09:07:43,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2356&page=5
2355,,나랑 영화보러 갈사람,헌혈하고 쿠폰받았는데 볼사람이 없농,"보직물 2025.07.12 10:40:53
스크랩 조회 212 추천 0 댓글 1",0,212,2025.07.12 10:40:53,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2355&page=5
2354,,얘들아,"주말에 뭐할거냐
- dc official App","보직물 2025.07.11 18:55:19
스크랩 조회 290 추천 0 댓글 5",0,290,2025.07.11 18:55:19,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2354&page=5
2353,,맨날 마늘족발만 나왔으면 좋겠다,"ㅇㅇ

https://youtu.be/_BRoqXKi8xE","보직물 2025.07.11 13:46:20
스크랩 조회 347 추천 0 댓글 4",0,347,2025.07.11 13:46:20,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2353&page=5
2352,,요즘 급식 다시 맛있어진듯,오늘 돈가스 ㅆㅅㅌㅊ,"보직물 2025.07.11 05:00:18
스크랩 조회 220 추천 0 댓글 2",0,220,2025.07.11 05:00:18,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2352&page=5
2350,,씨.발 잘못 가져갔으면 원래 있던 곳에 태블릿 갖다 놔라,"충전함에 있던 태블릿 지꺼인지 아닌지 확인도 안하고 남의걸 왜 가져가냐? 혹여 잘못 가져갔으면 돌려놔야지.


시간 얼마 안 준다. 할 수 있을 때 돌려 놔라


+) 바로 갖다놨노 잘했다 청빡아","모모코 2025.07.10 13:48:02
스크랩 조회 312 추천 0 댓글 1",0,312,2025.07.10 13:48:02,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2350&page=5
2347,,세특 안쓰고 게임중이면 개추ㅋㅋㅋ,알빠노ㅋㅋㅋ,"청붕이(123.142) 2025.07.08 11:11:38
스크랩 조회 426 추천 10 댓글 0",10,426,2025.07.08 11:11:38,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2347&page=5
2346,,청소시간 선곡,그냥 틀지마라,"청갤러(1.246) 2025.07.07 20:23:21
스크랩 조회 409 추천 1 댓글 3",1,409,2025.07.07 20:23:21,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2346&page=5
2345,,나 와싼나다,나 와싼나인데 이준기 딱가리다,"청갤러(123.142) 2025.07.07 08:47:16
스크랩 조회 304 추천 0 댓글 1",0,304,2025.07.07 08:47:16,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2345&page=5
2342,,디시탈출,제목 그대로 나 우정학사휴지도둑은 디시 탈출한다. 디시탈출 지능순이니까 너희도 빨리빨리 탈출해서 현생 살아라 나는 간다.,"우정학사휴지도둑(1.246) 2025.07.07 01:15:34
스크랩 조회 490 추천 12 댓글 3",12,490,2025.07.07 01:15:34,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2342&page=5
2341,,:3,나랑 이거쓸사람?,"청갤러(49.173) 2025.07.04 19:04:59
스크랩 조회 286 추천 0 댓글 2",0,286,2025.07.04 19:04:59,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2341&page=5
2339,,형 청석고 시절엔,"청석고 서울대 잘보내는 명문

근처 용암동은 잘사는 동네였는데

용암동 주변은 할렘가에 개앰창고 다됐네

나는 너희가 자랑스럽다","ㅇㅇ(211.55) 2025.07.03 19:44:05
스크랩 조회 412 추천 1 댓글 1",1,412,2025.07.03 19:44:05,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2339&page=5
2336,,웅아,글 썼다 지웠다 그만해라,"청갤러(14.51) 2025.07.03 13:41:33
스크랩 조회 217 추천 1 댓글 0",1,217,2025.07.03 13:41:33,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2336&page=5
2334,,섹시댄스,"여중 여고 댄스공연  => 라인schooldance 텔레schdance 
130개?넘게 있는듯


1


2


3


4


5


6


7","청갤러(124.55) 2025.07.03 09:24:54
스크랩 조회 488 추천 0 댓글 2",0,488,2025.07.03 09:24:54,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2334&page=5
2332,,이거 어디서봤나 했는데ㅋㅋㅋㅋ,우리학교 2학년 한새끼 떠오르노?ㅋㅋㅋㅋ,"ㅇㅇ(1.246) 2025.07.02 20:28:38
스크랩 조회 886 추천 36 댓글 6",36,886,2025.07.02 20:28:38,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2332&page=5
2325,,게이들아 할카스 맛좀볼까?,다음번에 내가돌아오면 그떈 할카스다,"청갤러(49.173) 2025.07.01 22:22:50
스크랩 조회 505 추천 1 댓글 3",1,505,2025.07.01 22:22:50,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2325&page=5
2324,,하앙 가버려엇!,,"청갤러(49.173) 2025.07.01 22:04:46
스크랩 조회 645 추천 5 댓글 6",5,645,2025.07.01 22:04:46,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2324&page=5
2322,,영독작 본문 수 감당 안되면 개추 ㅋㅋㅋ,"그래서 올해부터 계속 던지는중이면 개추 ㅋㅋㅋㅋㅋㅋ
- dc official App","ㅇㅇ(118.235) 2025.07.01 18:36:58
스크랩 조회 307 추천 1 댓글 1",1,307,2025.07.01 18:36:58,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2322&page=5
2321,,이새끼 몇학년이냐,"키 160 언저리에 맨날 헤드폰 끼고다니는 새끼
2학년이냐 3학년이냐","청갤러(112.72) 2025.06.30 17:09:19
스크랩 조회 614 추천 0 댓글 3",0,614,2025.06.30 17:09:19,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2321&page=5
2318,,3학년 7반에서 시험보는 애들은 수고해라,거기 가면 틱장@애마냥 고개 처 흔드고 ㅈ같은소리내는 ㅈ같이 생긴 안경쓴 개뚱땡이가 시험 방해한다,"청갤러(211.36) 2025.06.30 13:20:27
스크랩 조회 459 추천 2 댓글 4",2,459,2025.06.30 13:20:27,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2318&page=5
2317,,형 다닐때는 머리 무조건 빡빡 밀고 다녀야 했는데,요즘 많이 좋아졌구나,"ㅇㅇ(175.196) 2025.06.29 08:49:31
스크랩 조회 249 추천 0 댓글 2",0,249,2025.06.29 08:49:31,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2317&page=5
2316,,씻는법,"머리 감기

1. 머리의 장신구 등을 제거해줍니다.

2. 목욕 의자에 앉아 머리를 감겨줍니다.

3. 편안하고 안정된 상태로 목욕 의자에 앉아, 가능한 앞 쪽으로 머리를 숙이게 합니다.

4. 35도 정도의 따뜻한 물로 머리를 적십니다.

5. 소량의 샴푸를 덜어 머리와 두피를 손톱이 아닌 손가락 끝으로 마사지한 후 헹구어줍니다.

6. 린스를 한 후 따뜻한 물로 충분히 헹구어줍니다.

몸 씻기

1. 목욕 수건에 비누를 묻혀 얼굴을 닦아줍니다.

2. 목욕 수건에 비누를 묻혀 몸을 닦아줍니다.

3. 얼굴에서 목, 가슴과 등, 손을 닦고 엉덩이와 다리, 발가락 사이와 발바닥도 세심하게 닦아줍니다.

헹구기

1. 수건을 벗기고 따뜻한 물로 머리부터 아래 방향으로 비눗기를 씻어냅니다.

2. 미끄러지지 않도록 바닥에 남은 비눗물도 잘 씻어냅니다.

물기 닦기

3. 머리카락은 전체를 감싼 후 두드리듯이 닦고 다른 수건으로 몸을 닦아줍니다.
- dc official App","ㅇㅇ(118.235) 2025.06.27 22:46:20
스크랩 조회 405 추천 0 댓글 3",0,405,2025.06.27 22:46:20,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2316&page=5
2315,,3학년 7반,Sky민혁 ㅈ같은 소리 내고 버튜버 보면서 처 웃는거 뺨 ㅈㄴ 때리고 싶다,"청갤러(123.142) 2025.06.27 14:56:11
스크랩 조회 634 추천 10 댓글 7",10,634,2025.06.27 14:56:11,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2315&page=5
2313,,하다못해 남의 교과서 뽀려가는건 뭔 심보냐,"아무리 좀도둑 청빡고라고 해도 그렇지 이게 뭐냐 지금?

실수로 가져간거라면 책임의식 가져서 학번 이름 보고 제 때 돌려놓을것이지 굳이 책상속에 있는거 딱 한권 가져가고 뭐하는거냐 지금? 시험이 다음주인데 장난함?","모모코 2025.06.26 09:17:39
스크랩 조회 339 추천 1 댓글 3",1,339,2025.06.26 09:17:39,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2313&page=6
2312,,수시 꿀통이라고 누가 그랬냐,수행평가하고 보고서가 안끝나요 시~~발,"청갤러(220.125) 2025.06.19 22:46:20
스크랩 조회 420 추천 3 댓글 1",3,420,2025.06.19 22:46:20,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2312&page=6
2311,,화작 재시험 시발,"누가 찌른거냐 ㅅㅂ 재시험 시발
- dc official App","ㅇㅇ(211.234) 2025.06.18 17:38:47
스크랩 조회 386 추천 0 댓글 3",0,386,2025.06.18 17:38:47,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2311&page=6
2309,,요즘 날씨,왜케 더운거냐 진짜 쪄죽겠네,"우정학사휴지도둑(1.246) 2025.06.09 22:29:22
스크랩 조회 270 추천 1 댓글 0",1,270,2025.06.09 22:29:22,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2309&page=6
2308,,모고보는데,내 옆자리(kick) 자꾸 응. 아잇. 어. ㅅㅂ아임뚜렛이냐 이딴 소리는 왜 자꾸 처 내는거냐 30초마다,"청갤러(211.36) 2025.06.05 00:46:37
스크랩 조회 415 추천 4 댓글 1",4,415,2025.06.05 00:46:37,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2308&page=6
2307,,이번 모의고사 등급컷 말 안되는거 같으면 ㄱㅊ,ㅈㄱㄴ,"우정학사휴지도둑(1.246) 2025.06.04 23:08:46
스크랩 조회 394 추천 7 댓글 1",7,394,2025.06.04 23:08:46,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2307&page=6
2306,,노무현 노무현 노무현 노무현 예아 응디 딱딱딱딱,흔들어라 이기야,"청갤러(211.168) 2025.06.04 22:56:55
스크랩 조회 523 추천 8 댓글 3",8,523,2025.06.04 22:56:55,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2306&page=6
2305,,3학년 7반,"킥드럼베이스 제발 사문시간에 혼자 이상한 노래좀 그만불러라
옆에서 듣는데 졷같다 ㅋㅋ
- dc official App","ㅇㅇ(123.142) 2025.06.02 17:53:31
스크랩 조회 712 추천 13 댓글 2",13,712,2025.06.02 17:53:31,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2305&page=6
2304,,3학년 8반,이X민 돼지새끼 정시한다면서 맨날 쳐자기만 하는데 해봤자 어차피 청대임 ㅂㅅ이 ㅈ같아서 뺨 좀 쳐줄라했는데 ㅈ같이 생긴 얼굴에서 역겨운 기름 묻을까봐 참는다 깝치지좀 마라,"청갤러(123.142) 2025.06.02 15:18:35
스크랩 조회 783 추천 24 댓글 2",24,783,2025.06.02 15:18:35,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2304&page=6
2302,,와산나가 뭐임??,ㅈㄱㄴ,"청갤러(222.116) 2025.05.31 10:29:57
스크랩 조회 402 추천 1 댓글 1",1,402,2025.05.31 10:29:57,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2302&page=6
2301,,학교에 불났다,"도망가야해서 질문 못받는다
- dc official App","청갤러(123.142) 2025.05.29 17:05:41
스크랩 조회 430 추천 1 댓글 2",1,430,2025.05.29 17:05:41,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2301&page=6
2299,,교감 연내 교체,"교무실 모 쌤 펌임
교감 연내 교체함
- dc official App","ㅇㅇ(223.39) 2025.05.28 18:25:08
스크랩 조회 295 추천 0 댓글 0",0,295,2025.05.28 18:25:08,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2299&page=6
2298,,3학년 7반,스카이민X혁 이새끼 옆에서 혼잣말로 중얼거리고 혼자 처웃고 이상한소리 30초마다 계속내고 진짜 죽여버리고싶다.,"청갤러(104.28) 2025.05.28 09:16:56
스크랩 조회 652 추천 15 댓글 5",15,652,2025.05.28 09:16:56,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2298&page=6
2297,,2025/05/27 급식,"[중식]
차조밥
크림스파게티
육개장
돈육계란장조림
양념깻잎지
아이스홍시
희망우유

[석식]
녹차카테킨쌀밥
들깨무채국
청경채오이무침
수랏간함박*버블새우+소스
배추김치
멜론
- dc official App","ㅇㅇ 2025.05.27 10:31:03
스크랩 조회 208 추천 0 댓글 1",0,208,2025.05.27 10:31:03,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2297&page=6
2296,,2025/05/26 급식,"[중식]
홍국쌀밥
도토리묵채국
베이컨감자채볶음
순살레몬파닭
총각김치
파인애플
희망우유

[석식]
잡곡밥
쇠고기두부탕국
고추장갈비찜
호박(호박)야채전+양념장
배추김치
꿀토마토
양념류

- dc official App","급식년(123.142) 2025.05.26 09:29:10
스크랩 조회 101 추천 0 댓글 0",0,101,2025.05.26 09:29:10,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2296&page=6
2295,,3학년에 킥드럼베이스 ㄴㄱ?,"킥드럼베이스가 ㄴㄱ말하는거임
- dc official App","ㅇㅇ(104.245) 2025.05.23 01:15:30
스크랩 조회 503 추천 1 댓글 3",1,503,2025.05.23 01:15:30,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2295&page=6
2293,,2025/05/20 급식,"[중식]
연잎쌀밥
꼬물이만두국
올방개묵김가루무침
치즈닭갈비
배추김치
수박마카롱
희망우유

[석식]
오색현미쌀밥
동태찌개
쁘띠등심돈까스+참깨소스
콘치즈구이
총각김치
골드키위
- dc official App","급식년(123.142) 2025.05.20 09:38:01
스크랩 조회 118 추천 0 댓글 0",0,118,2025.05.20 09:38:01,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2293&page=6
2292,,2025/05/19 급식,"[중식]
버섯카로틴쌀밥
시래기된장국
마늘족발
무말랭이무침
진미채고추장볶음
참외
희망우유
양념류

[석식]
흑미밥
돈육감자국
애호박새우젓볶음
열탄오리불고기/파채
배추김치
딸기요거트
- dc official App","급식년(123.142) 2025.05.19 09:27:40
스크랩 조회 111 추천 0 댓글 0",0,111,2025.05.19 09:27:40,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2292&page=6
2291,,여름되기 전에 경고하는데 좀 씻고와라,전날밤 씻었다 이지랄 하지말고 에어컨 하루종일 틀어놓고 환기도 안시킬거 다 아니까 제발 좀 씻고와라,"ㅇㅇ 2025.05.17 17:22:52
스크랩 조회 385 추천 0 댓글 2",0,385,2025.05.17 17:22:52,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2291&page=6
2290,,2025/05/16 급식 (체육대회2),"[중식]
단호박카레라이스
심쿵버거
가쓰오부시장국
배추김치
딸바라떼

[석식] - 학사
장어덮밥
대파크림치즈파이
맑은장국
배추김치
오미자믹스피클
방울토마토
- dc official App","급식년(123.142) 2025.05.16 08:13:24
스크랩 조회 181 추천 3 댓글 0",3,181,2025.05.16 08:13:24,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2290&page=6
2289,,나 김민찬인데,2학년 김민찬 말하는거냐?,"청갤러(211.119) 2025.05.15 21:01:23
스크랩 조회 479 추천 1 댓글 1",1,479,2025.05.15 21:01:23,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2289&page=6
2288,,아니 ㅆㅂ,"아니 ㅆㅂ 청석고 개 병신 버러지 학교
체육대회 이거 맞냐? 역대급 개노잼에 새로 생긴 좇같은 규정 있는 거 맘에 안 드네","몰수패(211.36) 2025.05.15 15:04:11
스크랩 조회 321 추천 0 댓글 1",0,321,2025.05.15 15:04:11,https://gall.dcinside.com/mgallery/board/view/?id=cheongbbak&no=2288&page=6
