페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
10,4446,[일반],학교 왜이러냐,예비소집도 사이트로만 공지하고 한번 더 부른다더니 아직도 올라온게 없네,이재빈 (218.148) 2024.02.19 08:42:34 스크랩 조회 421 추천 0 댓글 3,0,421,2024.02.19 08:42:34,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4446&page=10
10,4445,[일반],오늘의 노래,https://youtu.be/A12Y0QGv0bo,바나나주스 2024.02.19 01:00:05 스크랩 조회 85 추천 0 댓글 0,0,85,2024.02.19 01:00:05,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4445&page=10
10,4444,[일반],오늘의 노래,https://youtu.be/3pYqVj-FyBk?si=O535nxrbzXV8476S Can't Take My Eyes off You Provided to YouTube by Warner RecordsCan't Take My Eyes off You · Morten HarketConeheads℗ 1993 Warner Records Inc.Producer: Stephen HagueComposer: Bob Gaudio... youtu.be 영업 재개 하겠습니다~,방과후티타임 2024.02.18 23:50:13 스크랩 조회 60 추천 0 댓글 0,0,60,2024.02.18 23:50:13,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4444&page=10
10,4442,[일반],좆같은 학교,뭔 학교가 이리 좆같음,이재빈 (223.38) 2024.02.18 12:19:12 스크랩 조회 198 추천 1 댓글 1,1,198,2024.02.18 12:19:12,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4442&page=10
10,4436,[일반],선배님들 강수진 지금까지 몇학년 몇 반 맡았는지 알 수 있나요?,이 게시물을 보셨다면 몇년도에 몇헉년 몇 반 담임 맡았는지 좀 써 주세요3학년 4반이라 작년에 3학년 5반 맡은 강수진이 담임이 아닐 거 같긴 한데 혹시 몰라서요 참고로 고물이 올해부로 사라져서 3학년은 4반 5반 모두 물2화2 선택자들입니다,ㅇㅇ (218.52) 2024.02.13 13:40:27 스크랩 조회 624 추천 0 댓글 2,0,624,2024.02.13 13:40:27,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4436&page=10
10,4435,[일반],3학년 1반은 선생이 누구더냐,어서 답변을 내오지 못할까,앤갤러 (58.120) 2024.02.12 21:51:41 스크랩 조회 358 추천 0 댓글 2,0,358,2024.02.12 21:51:41,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4435&page=10
10,4434,[일반],오늘의 노래~,https://youtu.be/3_wFF9joFU0?si=judnmBfVJVSDk3qv パぺピプ☆ロマンチック Provided to YouTube by Marvelous Inc.パぺピプ☆ロマンチック · Chihaya Yoshitake「スター☆トゥインクルプリキュア」主題歌シングル【通常盤】OP：キラリ&#x1f320;スター☆トゥインクルプリキュア／ED：パぺピプ☆ロマンチック℗ Marvelous Inc.Releas... youtu.be 귀엽고 상큼한 노래입니다~,방과후티타임 2024.02.11 01:23:55 스크랩 조회 92 추천 0 댓글 0,0,92,2024.02.11 01:23:55,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4434&page=10
10,4433,[일반],하다,심심,이재빈 (223.39) 2024.02.10 12:34:22 스크랩 조회 122 추천 0 댓글 0,0,122,2024.02.10 12:34:22,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4433&page=10
10,4432,[일반],강수진은 3학년 5반 담임 고정이냐?,난 4반이라 다행이다,ㅇㅇ (218.52) 2024.02.09 18:38:33 스크랩 조회 486 추천 1 댓글 2,1,486,2024.02.09 18:38:33,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4432&page=10
10,4431,[일반],유전자와 시스템생물학에 대한 생각,"생명활동을 제어하는것은 유전자냐 유기체시스템이냐를 따지는건 오래된 논쟁이었다. 전자의 주장은 '이기적 유전자'라는 책에 나오는 주장으로 대중들이 널리 알고있고 후자는 시스템생물학이라는 분야에서 주장하는 내용이다. 나는 이 둘중 유전자보다는 유기체시스템의 손을 들어주고 싶다. 이기적유전자로 대변되는 유전자중심주의에서 나타나는 문제와 모순의 지적은 이미 여러가지가 나와있다. (환경에 따라 달라지는 근성장, 생물의 혈육간 유전자 유사성과 사회성 사이 상관관계 적음, 실제 단백질로 발현되는 유전자 비율은 매우적다는 점 등) 나는 생물학에 대해 전문적인 지식도 지니고있지 않은 방구석 중졸이지만 위의 근거 외에도 유전자만이 생물의 행동을 결정하는것이 아니라는 근거가 있다고 생각한다. 그건 바로 우리의 자의식과 생각이다. 우리는 우리의 유전자 외에도 환경이 사람의 성격과 가치관형성에 많은 영향을 미치는것을 알고 있다. 똑같은 유전자를 가진 일란성 쌍둥이라도 유복하고 건강한 환경에서 자라면 이타적이고 따뜻한 성품을 가지게 되고, 열악하고 어두운 환경에서 자란 사람은 배타적이고 이기적인 성품을 가지게 될것이다. 이 둘은 같은 유전자를 가지고 있음에도 같은 상황에서 다르게 행동할 것이다. 이기적 유전자에는 이런 내용이 나온다. 생물이 자신의 혈육을 위해 희생하는것은 유전적 유사도가 높은 혈육을 살리는것이 유전자 존속에 유리하기 때문이라는 내용이다. 그렇다면 위의 두 사람을 타인을 위한 희생을 선택할수 있는 상황에 놓으면 어떻게 될까 이타적인 성품으로 자란 아이는 자신의 혈육은 물론이고 심지어는 자신과 유전자가 전혀 유사하다고 판단할수 없는 미물을 위해서도 희생할지도 모른다. 반면 배타적이고 이기적인 성품의 아이는 유전자 유사도가 매우 높은 혈육을 위해서도 희생하지 않으려 할것이다. 만약 유전자가 자신의 존속만을 위해 생물의 행동을 조종한다면 절대 있을수 없는 결과다. 단순히 이런 상황 외에도, 유전자가 모든것을 결정하는게 아니라는 사례는 많이 찾아볼 수 있다. 그럼에도 이 '이기적 유전자' 사상에 심취해 유전자를 신격화하는 유전자 쿨찐들은 상당히 무식하고 단순한 생각을 가졌다고 생각한다. 지난번에 사회과학 한타임 했으니까 이번엔 자연과학 다음시간에 봐요~",방과후티타임 2024.02.09 15:57:35 스크랩 조회 207 추천 0 댓글 2,0,207,2024.02.09 15:57:35,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4431&page=10
10,4430,[일반],세일고 부럽노,전설의 명교장 이재빈을 만날 수 있고 시험도 어려워서 좋은 대학 갈 수 있다면서 그리고 남고라 여친 사귈일도 없고 얼마나 좋노 최고의 학교에 다니는 세붕이들 부럽습니노 역시 인천의 자랑 세일고 ㄷㄷ - dc official App,이재빈 (61.84) 2024.02.08 19:18:34 스크랩 조회 431 추천 2 댓글 2,2,431,2024.02.08 19:18:34,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4430&page=10
10,4429,[일반],세일고 탐구과목 몇 개 하나용,- dc official App,이재빈 (58.238) 2024.02.08 13:32:37 스크랩 조회 257 추천 0 댓글 3,0,257,2024.02.08 13:32:37,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4429&page=10
10,4428,[일반],새벽의 지듣노,"https://youtu.be/v_Z60ahrb6Q?si= 박완규 - 천년의 사랑 [가사/Lyrics] 박완규 - 천년의 사랑 [가사/Lyrics]#박완규 #천년의사랑발매 : 1999.09.08아티스트 : 박완규앨범 : 천년지애작곡 : 유해준작사 : 이현규편곡 : 유해준해당 영상은 수익 창출이 되지 않으며, 광고와 같은 수익은 저작권 소유자에게 갑니다.저작권 소유자에 의해 해당 영상... youtu.be 오늘은 발라드",방과후티타임 2024.02.08 03:18:24 스크랩 조회 89 추천 0 댓글 0,0,89,2024.02.08 03:18:24,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4428&page=10
10,4427,[일반],반배정 ㅈ같네,ㅅㅂ,ㅇㅇ (218.52) 2024.02.07 13:07:25 스크랩 조회 259 추천 0 댓글 0,0,259,2024.02.07 13:07:25,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4427&page=10
10,4426,[일반],재빈이 오늘봤는데,머리 더 벗겨진거같은데?,이재빈 (58.127) 2024.02.07 12:57:07 스크랩 조회 288 추천 0 댓글 0,0,288,2024.02.07 12:57:07,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4426&page=10
10,4425,[일반],3학년 1반인새끼들,댓글에 이름 적어라,ㅇㅇ (223.39) 2024.02.07 11:42:51 스크랩 조회 210 추천 0 댓글 0,0,210,2024.02.07 11:42:51,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4425&page=10
10,4424,[일반],오늘의 지듣노,"https://youtu.be/eGXJs7zOHC4?si=dg1xWLpFCtFx1xIH Secret Garden (비밀의 화원) Provided to YouTube by Kakao EntertainmentSecret Garden (비밀의 화원) · IUA flower bookmark℗ 2017 Fave Entertainment,under license to Kakao EntertainmentReleased ... youtu.be 개근 실패가 아쉽지만 새마음 새출발",방과후티타임 2024.02.07 03:47:05 스크랩 조회 69 추천 0 댓글 0,0,69,2024.02.07 03:47:05,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4424&page=10
10,4423,[일반],저출산과 이민에 대한 생각,"대한민국의 사회문제라고 했을때 가장 먼저 떠오를 단어중 하나는 바로 저출산일 것이다. 저출산 문제는 20년전부터 꾸준히 제기되어온 문제였고, 최근에는 출산율이 점점 줄어들며 0.7명 선이 붕괴되냐 안되냐를 논하는 지경에 이르렀다. 정치권에서도 저출산 해결에 대한 논쟁이 끊이지 않고 학교에서는 저출산시대에 대해 교육한다. 이렇듯 저출산은 대한민국의 국민이라면 모두가 인지하고 있는 문제이다. 그렇다고 알기만 하고 손놓고 있는 문제는 아니다. 저출산 문제가 제기된 이후 저출산 해결을 위한 정책적 시도는 끊임없이 이루어졌다. 그럼에도 해결의 기미는 전혀 보이지 않고 출산율은 바닥을 모르고 떨어지는 이유는 무엇일까. 정치인들의 무능? 극에달한 남녀갈등? 사회의 개인주의화? 전통적 가족 시스템의 붕괴? 어느것도 이유가 될 수 있다. 하지만 저출산은 우리나라에서만 문제가 되는건 아니다. 21세기 들어 유럽의 많은 선진국들, 옆나라 중국과 일본, 동남아 중진국들, 남미, 중동 국가들까지 크고작음의 차이는 있지만 전부 저출산을 겪고 있다. 그리고 이들 국가중 효과적으로 저출산을 해결해낸 국가는 아직까지 없다. 한마디로, 저출산은 우리나라만의 문제가 아니라 전세계적 흐름이라고 보아야한다. 앞으로도 수십년간 저출산을 해결해내기는 어려울것이고, 우리나라는 꾸준한 인구감소를 겪어야 할것이다. 저출산 해결을 위한 방안으로는 많은 논의가 있었고 수도권 밀집을 해결해야한다느니 집값을 잡아야한다느니 결혼출산시 혜택을 늘려야 한다느니 하는 많은 주장들이 있다. 하지만 이것들은 내가 이번에 다룰 내용들은 아니다. 이런 해결책들은 계속 제시되었고 수십조의 예산이 사용되었으나 감소세를 전혀 멈추지 못했다. 저출산의 수렁에서 빠져나오기 위해 이제 우리나라는 이민정책의 확대가 필요하다. 저출산이 위기인 이유는 단순 인구감소가 아닌 생산가능인구의 감소에 있다. 저출산과 고령화 현상이 발생하면서 전체인구 대비 생산가능인구의 수가 줄어들게되어 청년층의 부양부담이 늘어나고 성장은 정체되고 점점 죽어가는 사회로 변하게 된다. 지금의 출산율 추이로 봤을때 수십년 내로 이루어질 생산인구의 감소는 필연적이고, 이때 생산가능인구를 효과적으로 충당할 수 있는 방법으론 이민이 있다. 전세계의 많은 국가들이 출산율 2.0 미만의 저출산 상태에 있다고 해도, 여전히 세계의 인구는 늘어나고 있는데 이는 일부 개발도상국의 출산율이 2.0~4.0 수준에 머무르고 있기 때문이다. 높은 출산율의 개발도상국에는 젊은 인력이 많고, 이들의 이민을 수용한다면 생산가능인구를 충당하면서 동시에 출산율을 일시적으로 올릴 수 있다. 적극적인 이민정책을 편 선진국국가중 미국과 프랑스는 1.7 1.8 정도의 출산율로 저출산을 어느정도 극복한 모습을 보이고 있고 많은 유럽 선진국들이 이민의 문을 열고 있다. 이미 수많은 국가들이 저출산으로 골머리를 썩고 있고, 머지않아 많은 선진국들이 개도국출신 이민자 유치를 위해 경쟁할 것이다. 우리나라는 지금까지 매우 까다롭고 배타적인 이민정책을 유지하고 있고 이민장벽이 높은 편이다. 이러한 이민정책이 유지된다면 앞으로 있을 이민경쟁에서 경쟁력을 가질 수 없을것이고 저출산문제는 더욱 해결하기 어려울 것이다. 뭏혼 수백년간 단일민족국가로만 살아온 우리나라의 국민들이 외국인 이민을 받아들이기는 쉽지 않을것이다. 그러나 우리나라는 현재 전세계에서 가장 낮은 출산율을 가지고 있고, 이민경쟁에서 앞서나가도 모자라는 상황이다. 앞으로 우리나라가 이민정책에 적극적으로 임하느냐 소극적으로 임하느냐는 대한민국이 존속하는가와 직결된 문제가 된다. 우리나라는 국가의 존속을 위해서라도 한민족의 국가라는 자존심을 내려놓고 적극적으로 해외이민자를 받아야 할것이다. 요새 너무 뻘글만 쓴거같아서 정성글을 써보아요~",방과후티타임 2024.02.05 22:15:28 스크랩 조회 788 추천 1 댓글 1,1,788,2024.02.05 22:15:28,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4423&page=10
10,4422,[일반],오늘의 상식,방과후티타임 = 세일고에선찐따였던내가세일고갤에선호감고닉 이다.,ㅇㅇ (223.39) 2024.02.05 08:03:13 스크랩 조회 146 추천 1 댓글 2,1,146,2024.02.05 08:03:13,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4422&page=10
10,4421,[일반],오늘의,https://youtu.be/0TAY6q_L5Iw?si=x7bn8UgJtqY9I2S1 너의 의미 Provided to YouTube by Collab Asia Music너의 의미 · 산울림산울림 제10집 - 너의 의미℗ 에꼴드고래Auto-generated by YouTube. youtu.be 가슴을 울리는 명곡입니다,방과후티타임 2024.02.04 22:51:58 스크랩 조회 76 추천 0 댓글 0,0,76,2024.02.04 22:51:58,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4421&page=10
10,4420,[일반],오늘의상식,세일고엔 27개 학급이 있다,방과후티타임 2024.02.03 04:54:42 스크랩 조회 98 추천 0 댓글 0,0,98,2024.02.03 04:54:42,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4420&page=10
10,4419,[일반],오늘의지,https://youtu.be/f3G0_ZQsDZo ?si=GXTdqj7UEc0PUuJ8 노래방 애창곡,방과후티타임 2024.02.02 07:40:27 스크랩 조회 108 추천 0 댓글 0,0,108,2024.02.02 07:40:27,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4419&page=10
10,4418,[일반],2024년 여름방학 10일이라는데 이게 맞냐?,올해 겨울에 무슨 대공사를 하는 것도 아닌데 왜 여름방학이 10일밖에 안 되냐? 여름에도 좀 쉬게 해 주면 안 됨? 가뜩이나 고3은 겨울방학 긴 거 ㅈ도 의미 없는데 교장 씨발새끼 학교에서 공부 하나도 안 된다고,ㅇㅇ (223.38) 2024.02.01 20:30:50 스크랩 조회 378 추천 0 댓글 6,0,378,2024.02.01 20:30:50,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4418&page=10
10,4417,[일반],오늘의지듣,https://youtu.be/4N3N1MlvVc4 ?si=utSPR4wKZWcd8l7S 시대를 타지 않는 명곡이네요,방과후티타임 2024.02.01 04:08:21 스크랩 조회 82 추천 0 댓글 0,0,82,2024.02.01 04:08:21,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4417&page=10
10,4416,[일반],오늘의 상식 01.31,학교가기 ㅈㄴ싫다,방과후티타임 2024.01.31 04:06:33 스크랩 조회 115 추천 0 댓글 1,0,115,2024.01.31 04:06:33,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4416&page=10
10,4415,[일반],옹늘읭 징듣농,https://youtu.be/UjLnvXpkq68 ?si=8Vev-GwNyfrwvD9a AI 이미지가 생성되었습니다. 새로고침(F5) 해 주세요. 프롬프트 judedno 네거티브 프롬프트 샘플링 DPM++ 2M Karras 스타일 None 그렇네요,방과후티타임 2024.01.30 04:34:58 스크랩 조회 156 추천 1 댓글 1,1,156,2024.01.30 04:34:58,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4415&page=10
10,4414,[일반],오늘의 상식 01.29,"한국어의 단어 '맞다'는 형용사가 아닌 동사이기 때문에 현제시제 서술형으로 사용될 때 '맞다' 그대로 사용될 수 없다 그 대신, 현재시제 선어말어미 -는-을 넣어 써야한다. 예) 네 말이 맞다 (X) 네 말이 맞는다(O) 오랜만에 유익했네요 다음시간에 봐요 안녕~",방과후티타임 2024.01.29 08:23:13 스크랩 조회 127 추천 0 댓글 0,0,127,2024.01.29 08:23:13,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4414&page=10
10,4413,[일반],오늘의 지듣노,https://youtu.be/EhDHVDBW_xQ ?si=qSX3QgKcad07Hn8c Angel’s Dream - Aakash Gandhi You're free to use this song and monetize your video.   Free Download: http://swifttopia.com/BqGX youtu.be 이른아침 분위기와 어울리는 곡입니다 감미로운 멜로디가 인상적입니다,방과후티타임 2024.01.28 07:44:24 스크랩 조회 105 추천 2 댓글 0,2,105,2024.01.28 07:44:24,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4413&page=10
10,4412,[일반],담배,겨울담배 추천,이재빈 (118.223) 2024.01.28 07:14:05 스크랩 조회 280 추천 0 댓글 1,0,280,2024.01.28 07:14:05,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4412&page=10
10,4411,[일반],오늘의상식 01.27,북반구와 남반구의 계절은 반대다,방과후티타임 2024.01.27 02:37:36 스크랩 조회 93 추천 0 댓글 0,0,93,2024.01.27 02:37:36,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4411&page=10
10,4410,[일반],오늘의 노래추천,https://youtu.be/5CSNv9MNEC4?si=o Don't say Provided to YouTube by ポニーキャニオンDon't say youtu.be 고거슨 바로 케이온 노래 goat 돈세레,방과후티타임 2024.01.26 02:30:15 스크랩 조회 102 추천 0 댓글 0,0,102,2024.01.26 02:30:15,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4410&page=10
10,4409,[일반],오늘의 상식 01.25,덴마크의 수도는 코펜하겐이다,방과후티타임 2024.01.25 02:30:18 스크랩 조회 137 추천 0 댓글 2,0,137,2024.01.25 02:30:18,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4409&page=10
10,4408,[일반],오늘의 한자성어 - 과유불급,"과한것은 부족한것보다 못하다 라는 뜻이다. 문장 ㄱ 1. 뭐든지 과유불급이니 욕심을 부리지 말자. 세일고 학우들은 지나ㅣ지도, 부족하지도 않은 중용의 덕을 지키며 살아가기 바랍니다 안녕 ! ! !       !!",방과후티타임 2024.01.24 02:40:43 스크랩 조회 176 추천 0 댓글 2,0,176,2024.01.24 02:40:43,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4408&page=10
10,4407,[일반],제발 담임 잘 만나야 되는데,ㅈㅂ,ㅇㅇ (218.52) 2024.01.23 14:43:31 스크랩 조회 287 추천 0 댓글 0,0,287,2024.01.23 14:43:31,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4407&page=10
10,4406,[일반],오늘의 한자성어- 기우,"기인지우 라고도 불리며, 가능성이 희박한 일을 쓸데없이 걱정할떄 쓰는 말입니다. 오랜만에 문장을 만들어볼까요? 1. 기우러진 운동장 감사합니다.",방과후티타임 2024.01.23 02:29:14 스크랩 조회 115 추천 0 댓글 0,0,115,2024.01.23 02:29:14,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4406&page=10
10,4405,[일반],12년도 졸업생이다,은갈치한테 진짜 뒤지게 맞고 깜지쓰고 했었는데 요새는 괜찮냐? 일하다가 갑자기 열받아서 글쓴다,ㄴㄴ (118.235) 2024.01.22 15:16:19 스크랩 조회 406 추천 1 댓글 3,1,406,2024.01.22 15:16:19,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4405&page=10
10,4404,[일반],앙기모딱,커억..컥..형먼저..간다..,08일짱 (210.92) 2024.01.22 13:54:24 스크랩 조회 148 추천 1 댓글 1,1,148,2024.01.22 13:54:24,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4404&page=10
10,4403,[일반],오늘의 한자성어- 거자필반,지난시간에 배운 회자정리의 반대말로 헤어짐이 있으면 만남이 있다는 뜻입니다. 이제 곧 새학기가 시작되고 같은반 학우들과 헤어지게 될텐데요 그래도 다음에 다시 있을 만남을 생각하며 아쉬워하지 않았으면 좋겠습니다. 그럼 다으시간에 만나요 안녕~,방과후티타임 2024.01.22 02:56:16 스크랩 조회 387 추천 0 댓글 0,0,387,2024.01.22 02:56:16,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4403&page=10
11,4402,[일반],세일고로 떨어져옴,수시는 망한거같고 정시로 가려는데 수업만 잘 따라가도 모고등급 괜찮게 나오나요?,이재빈 (125.180) 2024.01.21 16:19:41 스크랩 조회 375 추천 1 댓글 1,1,375,2024.01.21 16:19:41,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4402&page=11
11,4401,[일반],오늘의 한자성어 - 회자정리,만남이 잇으면 반드시 헤어짐이 있다는 뜻입니다. 불교에서 유래된 말이라고 하네요 세일고 학우들도 만남이 있으면 헤어짐이 있다는걸 이해하고 헤어지더라도 후회가 없도록 평소 가족과 친구들과 잘지내도록 해요 오늘은 졸려서 짧게하고 자겠습니다 그럼 다음시간에 만나요 안녕~~!!,방과후티타임 2024.01.21 05:54:56 스크랩 조회 93 추천 0 댓글 0,0,93,2024.01.21 05:54:56,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4401&page=11
11,4399,[일반],남중남고루트,밟고싶 진 않음 재붕이련들 나~가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이재빈 (58.127) 2024.01.20 02:45:26 스크랩 조회 207 추천 1 댓글 0,1,207,2024.01.20 02:45:26,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4399&page=11
11,4398,[일반],1지망 여기썼는데 좆된거임?,개구라임 ㅄ들아 떨어져서 세일온 재붕이 개추 ㅋㅋ,이재빈 (58.127) 2024.01.20 02:43:15 스크랩 조회 405 추천 10 댓글 1,10,405,2024.01.20 02:43:15,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4398&page=11
11,4397,[일반],오늘의 한자성어 - 미봉책,일시적인 눈가림으로 꾸며 대는 계책이라는 뜻이다 상황을 모면하기위해 대충 지어낸 말이나 실속없는 행동을 이야기한다. 오늘 배운 표현으로 문장을 만들어보자. 1. 그런 미봉책으로는 문제를 해결할 수 없다. 2. 그래봤자 그건 미봉책에 불과하다. 세일고 친구들은 살아가면서 임기응변을 잘 하되 미봉책으로 상황을 악화시키는 실수는 저지르지 않도록 해요~ 그럼 다음시간에. 안녕~!!,방과후티타임 2024.01.20 02:19:22 스크랩 조회 92 추천 0 댓글 0,0,92,2024.01.20 02:19:22,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4397&page=11
11,4396,[일반],16지망으로 입학하는 08게이다,이재빈이 누구냐 - dc official App,이재빈 (58.127) 2024.01.20 00:36:42 스크랩 조회 443 추천 2 댓글 6,2,443,2024.01.20 00:36:42,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4396&page=11
11,4395,[일반],곧 2지망으로 세일고 입학하는 세붕인데 질문 좀,나 좆된거임?,복노복노 2024.01.19 14:45:54 스크랩 조회 371 추천 1 댓글 5,1,371,2024.01.19 14:45:54,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4395&page=11
11,4394,[일반],반갑다 동양중학교에서온 윤남경 이다 시발아,잘부탁한다 선배 게이들아 https://youtu.be/3uQNYPMVF0Q,이재빈 (59.16) 2024.01.19 14:42:06 스크랩 조회 475 추천 9 댓글 5,9,475,2024.01.19 14:42:06,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4394&page=11
11,4393,[일반],세일고 폰 내냐,문제점 좀 알려줘,이재빈 (211.234) 2024.01.19 14:36:25 스크랩 조회 428 추천 0 댓글 2,0,428,2024.01.19 14:36:25,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4393&page=11
11,4392,[일반],오늘의 한자성어 - 서자서아자아,'글은 글대로 나는 나대로'라는 뜻으로 글을 보고는 있지만 정신은 딴데 가있어 눈에 글이 안들어오는 상황을 가리킵니다. 오늘배운 한자성어를 이용해 문장을 만들어볼까요? 1. 하루종일 교과서를 봤지만 서자서아자아라 집중하지 못했다. 공부를 하다가 집중이 안돼 서자서아자아라면 잠깐 쉬었다 하도록 해요~ 그럼 다음시간에 만나요~,방과후티타임 2024.01.19 02:10:37 스크랩 조회 141 추천 0 댓글 0,0,141,2024.01.19 02:10:37,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4392&page=11
11,4391,[일반],제일고 서울대 8명 보냈대,이제 제 > 세냐 ?,ㅇㅇ (118.235) 2024.01.18 10:25:18 스크랩 조회 405 추천 0 댓글 0,0,405,2024.01.18 10:25:18,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4391&page=11
11,4390,[일반],오늘의 한자성어 - 중구난방,衆口難防. '막기 어려울 정도로 여럿이 마구 지껄임'이라는 뜻입니다~ 의견이 모아지지 않을때나 난잡한 상황에서도 사용되네요 배운 표현을 사용해 문장을 만들어볼까요? 1) 친구들과 중구난방으로 떠들다가 교장선생님께 쓴소리를 들었다. 2) 학급회의 안건이 중구난방이라 결국 아무것도 정하지 못했다. 오늘 배운 한자성어 '중구난방' 꼭 기억하기~ 그럼 다음시간에. 안녕~@!!,방과후티타임 2024.01.18 02:25:59 스크랩 조회 114 추천 0 댓글 0,0,114,2024.01.18 02:25:59,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4390&page=11
11,4389,[일반],틀딱 졸업생 등판,이제는 대학교도 졸업해버렷으 오랜만에 세일고 근처 들렀다가 생각나서 방문한다 아무 질문이나 환영한다,이재빈 (125.180) 2024.01.17 09:45:44 스크랩 조회 246 추천 0 댓글 2,0,246,2024.01.17 09:45:44,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4389&page=11
11,4388,[일반],세일고 전학,나 이제 고2되는데 부평으로 이사가서  세일고로 전학 갈 생각인데 세일고 그렇게 안좋음? (문과임),이재빈 (182.214) 2024.01.15 22:29:42 스크랩 조회 417 추천 3 댓글 7,3,417,2024.01.15 22:29:42,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4388&page=11
11,4386,[일반],이거 좆된거냐?,시끄러워니시나카즈키내가최고란걸확실히보여주마잘봐둬라(이지두댄스이지두댄스)고투헬(쓰리투원브레이크다운)어리석은자들이여이시시한프리즘쇼는모두끝났다이제부터내가이썩어빠진프리즘쇼세계를숙청하고통치할것을이자리에서선언한다(이지두댄스)더크게노래해XTCofKOP아캔히어마보이스겟다운바로지금쏟아지는리듬속에잇츠프리즘보이즈이지두댄스아캔히어마보이스바로지금여기석양의끝에서시작된쇼한배를탄우리한곳을향해서거짓따윈모두벗어던져아무것도없는캄캄한길에서춤추는그대를알고싶어도망치는거야이대로끝이야이상할정도로눈이부셔서로의미래꿈이야기하며아픈상처달래주는나의천사이야아아아아(꺄아아악)이지고이지고웃는얼굴만이시간속을연결하고있네흐압시시한프리즘쇼는전면금지한다트리플식스의묵시록(꺄아아악)내노예로만들어주마앙골모아의감옥록(꺄아아아악)이것이스트리트의힘이다니시나카즈키당장나와라안나오면여기있는녀석들을모두끝장내주마,이재빈 (112.171) 2024.01.14 23:05:28 스크랩 조회 483 추천 6 댓글 6,6,483,2024.01.14 23:05:28,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4386&page=11
11,4385,[일반],출석,xx,이재빈 (112.171) 2024.01.14 23:02:19 스크랩 조회 78 추천 0 댓글 0,0,78,2024.01.14 23:02:19,https://gall.dcinside.com/mini/board/view/?id=seilhs&no=4385&page=11
