페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
12,1274,,본인 꽃 사진 찍어봄,매화,울산에 살고싶다 (1.226) 2021.03.16 02:07:13 스크랩 조회 208 추천 5 댓글 2,5,208,2021.03.16 02:07:13,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1274&page=12
12,1273,,1학년들 불쌍하다,학고의 베스트 메뉴 탑5 순대국하고 막국수를 못먹다니 - dc official App,닦이 (223.33) 2021.03.15 21:01:29 스크랩 조회 70 추천 0 댓글 1,0,70,2021.03.15 21:01:29,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1273&page=12
12,1272,,오늘 전체등교임?,ㅇㅇ?,ㅇㅇ (223.39) 2021.03.15 08:04:01 스크랩 조회 58 추천 0 댓글 1,0,58,2021.03.15 08:04:01,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1272&page=12
12,1271,,베이징의 향기 입갤,"방사능, 중금속, 초미세먼지 등 베이징의 향기 한국 입갤 ㅋㅋ",ㅇㅇ (223.39) 2021.03.15 08:03:30 스크랩 조회 31 추천 0 댓글 0,0,31,2021.03.15 08:03:30,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1271&page=12
12,1270,,ㄷㄷ,쓱싹 - dc official App,닦이 (223.33) 2021.03.14 13:38:02 스크랩 조회 41 추천 0 댓글 0,0,41,2021.03.14 13:38:02,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1270&page=12
12,1269,,아,아,ㅇㅇ (223.39) 2021.03.14 10:57:24 스크랩 조회 44 추천 0 댓글 0,0,44,2021.03.14 10:57:24,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1269&page=12
12,1268,,학붕이들아,주말 잘보내자 1학년들은 담주 학교가네 - dc official App,ㅇㅇ (175.200) 2021.03.13 08:34:55 스크랩 조회 53 추천 0 댓글 0,0,53,2021.03.13 08:34:55,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1268&page=12
12,1267,,나 네임드인데 갤주 넘겨주라,젭ㅂ발 - dc official App,ㅇㅇ (223.39) 2021.03.12 21:23:54 스크랩 조회 115 추천 0 댓글 7,0,115,2021.03.12 21:23:54,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1267&page=12
12,1266,,Binary는 학성고,입갤,ㅇㅇ (223.39) 2021.03.12 08:11:51 스크랩 조회 50 추천 0 댓글 0,0,50,2021.03.12 08:11:51,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1266&page=12
12,1265,,확진자,저번에 신정고에서도 한명 나왔고 이번에 서여중에서도 나왔는데 학원 집단감염이 없는게 말이되는거냐? ㅋㅋ 애새끼들 학원 안다니나 - dc official App,ㅇㅇ (223.39) 2021.03.12 08:03:01 스크랩 조회 70 추천 0 댓글 1,0,70,2021.03.12 08:03:01,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1265&page=12
12,1264,,.,순대국나옴,ㅇㅇ (223.62) 2021.03.11 08:13:51 스크랩 조회 52 추천 3 댓글 1,3,52,2021.03.11 08:13:51,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1264&page=12
12,1263,,큰일남,나 친구없는데 학교 너무 빨리옴,ㅇㅇ (223.62) 2021.03.11 08:07:38 스크랩 조회 139 추천 5 댓글 1,5,139,2021.03.11 08:07:38,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1263&page=12
12,1262,,정상등교 입갤,사실 3학년은 어떻게되던 간다고 아 ㅋㅋ,ㅇㅇ (121.146) 2021.03.11 07:42:22 스크랩 조회 54 추천 0 댓글 0,0,54,2021.03.11 07:42:22,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1262&page=12
12,1261,,"어림도 없지 ""등교 500배""",으아아아아아악,ㅇㅇ (219.241) 2021.03.11 07:38:15 스크랩 조회 63 추천 0 댓글 0,0,63,2021.03.11 07:38:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1261&page=12
12,1260,,등교중지 하라고,등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고 등교중지 하라고,ㅇㅇ (211.193) 2021.03.11 00:19:15 스크랩 조회 68 추천 0 댓글 1,0,68,2021.03.11 00:19:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1260&page=12
12,1259,,서여중 1학년 코로나라는데...,학붕이신입생들은 코로나 안걸려주니... 다다음주에 걸려주라 - dc official App,ㅇㅇ (223.39) 2021.03.10 22:47:00 스크랩 조회 115 추천 0 댓글 5,0,115,2021.03.10 22:47:00,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1259&page=12
12,1258,,3학년 등교중지 가능?,된다 개추vs 될꺼같노? 비추,느금누골 2021.03.10 21:20:33 스크랩 조회 72 추천 1 댓글 0,1,72,2021.03.10 21:20:33,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1258&page=12
12,1257,,등교중지 떴냐 ㅋㅋㅋㅋㅋㅋㅋ,제발 ㅋㅋㅋㅋㅋ,ㅇㅇ (219.241) 2021.03.10 17:05:42 스크랩 조회 68 추천 0 댓글 1,0,68,2021.03.10 17:05:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1257&page=12
12,1256,,복도에서 음악트는새끼 누구냐?,개빡치게 하는데 찐따라 말을 못하겠노,ㅇㅇ (223.39) 2021.03.10 08:10:16 스크랩 조회 82 추천 0 댓글 1,0,82,2021.03.10 08:10:16,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1256&page=12
12,1255,,학붕이들아 너희들의 힘이 필요하다!,"http://kko.to/l9WhGWIYM 카카오톡 학교응원하기에 참가해서 우리도 치킨함 먹어보자 지금 5000위 정도인데 단톡방에 공유해서 1등함 하자 학붕이들의 단결력이 필요하다 ""우리는 자랑스러운 학성고학생이다""",ㄹㅇ여고생 2021.03.09 17:26:55 스크랩 조회 223 추천 7 댓글 1,7,223,2021.03.09 17:26:55,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1255&page=12
12,1254,,지금 1학년특,수요일에 나오는 마크니커리덮밥 뭔지 궁금해서 미치는중 ㅋㅋ,ㅇㅇ (223.39) 2021.03.09 08:16:43 스크랩 조회 82 추천 0 댓글 1,0,82,2021.03.09 08:16:43,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1254&page=12
12,1253,,"[속보] 울산시교육청, '세계 여성의 날' 맞아 성평등 정책 공유",노옥희 교육감 행사에 앞서 여직원에 빵과 장미 선물...이게 걔들이 말하는 「평등」이냐?,ㅇㅇ (223.62) 2021.03.09 08:07:36 스크랩 조회 169 추천 6 댓글 2,6,169,2021.03.09 08:07:36,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1253&page=12
12,1252,,파값 3배뛰었는데 급식에 파가 나오네,어케했노,ㅇㅇ (121.146) 2021.03.09 00:43:48 스크랩 조회 191 추천 7 댓글 16,7,191,2021.03.09 00:43:48,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1252&page=12
12,1251,,ㅇㅇ,ㅇㅇ - dc official App,ㅇㅇ (223.33) 2021.03.08 22:02:23 스크랩 조회 53 추천 0 댓글 0,0,53,2021.03.08 22:02:23,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1251&page=12
12,1250,,월요일 급식,두부김치 나옴 ㅋㅋ,ㅇㅇ (223.39) 2021.03.08 08:10:05 스크랩 조회 39 추천 0 댓글 0,0,39,2021.03.08 08:10:05,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1250&page=12
12,1249,,고1,1주만 대신 더 학교가주라 ㅋㅋ - dc official App,ㅇㅇ (175.200) 2021.03.07 23:41:08 스크랩 조회 60 추천 0 댓글 0,0,60,2021.03.07 23:41:08,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1249&page=12
12,1248,,2학년 어서오고,내일 등교 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ (121.146) 2021.03.07 13:19:32 스크랩 조회 78 추천 0 댓글 3,0,78,2021.03.07 13:19:32,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1248&page=12
12,1247,,학성고앞특,사고다발지역 ㅇㅇ 오늘도 차끼리 박았드라,ㅇㅇ (223.39) 2021.03.05 08:09:43 스크랩 조회 100 추천 0 댓글 1,0,100,2021.03.05 08:09:43,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1247&page=12
12,1246,,ㅇ응애,이제 이 갤러리는 응애단이 지배한다,느금누골 2021.03.05 00:09:10 스크랩 조회 164 추천 5 댓글 2,5,164,2021.03.05 00:09:10,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1246&page=12
12,1245,,1학년들 학교 생활 3년이나 더해야되노 ㅋㅋㅋㅋㅋ,난 올해가 끝 ㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ (219.241) 2021.03.04 17:08:34 스크랩 조회 98 추천 0 댓글 0,0,98,2021.03.04 17:08:34,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1245&page=12
12,1244,,신입생들 뭐하냐?,학교 몇일이나 갔다고 담배걸리노,ㅇㅇ (223.39) 2021.03.04 16:48:15 스크랩 조회 112 추천 0 댓글 2,0,112,2021.03.04 16:48:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1244&page=12
12,1243,,1학년특,3학년인줄 알고 볼때마다 놀람,고3학붕 (223.62) 2021.03.04 08:05:15 스크랩 조회 58 추천 0 댓글 0,0,58,2021.03.04 08:05:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1243&page=12
12,1242,,예아 정상수업 아니겠습니까,딱좋노,ㅇㅇ (223.33) 2021.03.03 08:09:21 스크랩 조회 55 추천 0 댓글 1,0,55,2021.03.03 08:09:21,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1242&page=12
12,1241,,그냥 미1친놈마냥,그저.... 개학을..... ㅆㅂ....하.....,ㅇㅇ (219.241) 2021.03.02 02:48:29 스크랩 조회 91 추천 0 댓글 0,0,91,2021.03.02 02:48:29,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1241&page=12
12,1240,,고2 지과1  천재교육 교과서 어캐생김?,답변좀,ㅇㅇ (1.226) 2021.03.01 21:27:23 스크랩 조회 63 추천 0 댓글 1,0,63,2021.03.01 21:27:23,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1240&page=12
12,1239,,학성고 2021 입결,ㄷㄷ 대단하다 학성!,ㅇㅇ (211.213) 2021.02.28 21:14:26 스크랩 조회 1212 추천 6 댓글 3,6,1212,2021.02.28 21:14:26,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1239&page=12
12,1235,,수특 학교에서 나눠주는줄 알았는데 직접 사야하나보네,헐,ㅇㅇ (219.241) 2021.02.23 01:19:44 스크랩 조회 92 추천 1 댓글 2,1,92,2021.02.23 01:19:44,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1235&page=12
12,1234,,명문학고,입갤 - dc official App,생명사랑해 (203.228) 2021.02.22 15:15:42 스크랩 조회 82 추천 0 댓글 0,0,82,2021.02.22 15:15:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1234&page=12
12,1233,,학고졸업생이다 재수하러 강대자별들간다,윤x희 없어서 선생들 다 ㅈ밥들이니깐 ㅈ같이굴면 걍 씹고 자습하셈,솔직담백티비 (128.134) 2021.02.22 00:24:58 스크랩 조회 103 추천 0 댓글 2,0,103,2021.02.22 00:24:58,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1233&page=12
13,1231,,설마 울산 옥동 학성고냐?,설마,ㅇㅇ (223.33) 2021.02.12 20:21:26 스크랩 조회 456 추천 5 댓글 4,5,456,2021.02.12 20:21:26,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1231&page=13
13,1230,,학붕이 아자르 하는데 이새끼 뭐냐...jpg,이슬람 탈레반 만난것같다 ㅋㅋㅋ - dc official App,ㅇㅇ (219.241) 2021.02.09 12:46:45 스크랩 조회 322 추천 6 댓글 3,6,322,2021.02.09 12:46:45,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1230&page=13
13,1229,,예아,예아,ㅇㅇ (223.62) 2021.02.08 08:16:02 스크랩 조회 56 추천 0 댓글 0,0,56,2021.02.08 08:16:02,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1229&page=13
13,1227,,화학사랑해 짭,잘부탁드립니다 - dc official App,생명사랑해 (203.228) 2021.02.07 18:11:14 스크랩 조회 64 추천 0 댓글 0,0,64,2021.02.07 18:11:14,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1227&page=13
13,1226,,망갤다됐노,돌아와라 화학사랑해,ㅇㅇ (210.181) 2021.02.06 20:45:11 스크랩 조회 95 추천 2 댓글 2,2,95,2021.02.06 20:45:11,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1226&page=13
13,1225,,학성고에서 수능 침ㅋㅋ,느그 스피커 품질 좋더라ㅋㅋ 덕분에 90점 1등급 받아버렸^노^,ㅇㅇ (211.109) 2021.01.31 06:06:06 스크랩 조회 127 추천 0 댓글 2,0,127,2021.01.31 06:06:06,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1225&page=13
13,1221,,개념글 도전,- dc official App,ㅇㅇ (223.33) 2021.01.24 15:20:08 스크랩 조회 256 추천 15 댓글 3,15,256,2021.01.24 15:20:08,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1221&page=13
13,1220,,2022 수능 D-300 입갤 ㅋㅋㅋ,좆됐다!!!!! - dc official App,ㅇㅇ (219.241) 2021.01.22 00:22:39 스크랩 조회 63 추천 0 댓글 0,0,63,2021.01.22 00:22:39,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1220&page=13
13,1219,,메가에서 학교대항전으로 간식이벤트 한다,오늘 (1월 20일) 기점으로 아직 우린 4등임 1월 28일 목요일까지니까 다들 참여해 명문 학성고교의 위력을 보여주자 http://m.megastudy.net/mobile/smart/event/2021/m_0118_ev22928/main.asp#_blank,ㅇㅇ (121.176) 2021.01.20 13:17:48 스크랩 조회 76 추천 1 댓글 0,1,76,2021.01.20 13:17:48,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1219&page=13
13,1218,,우리학교 3학년때 수특으로 내신함??,ㅇㅇ? 그럼 따로 수특안사도 되는건가? 아는사람?? - dc official App,ㅇㅇ (219.241) 2021.01.20 01:21:00 스크랩 조회 190 추천 0 댓글 1,0,190,2021.01.20 01:21:00,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1218&page=13
13,1217,,많이 늦었지만 2021년 축하한다 학붕이들아,올해는 다 잘되길 기도할게,ㄹㅇ여고생 2021.01.19 01:10:58 스크랩 조회 78 추천 0 댓글 0,0,78,2021.01.19 01:10:58,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1217&page=13
13,1216,,최신) 21년 경상도 일반대학 서열,"(1) 부산대, 경북대 (2) 부경대 (2.5) 부산대 밀양캠 (3) 해양대, 경상대, 창원대, 금오공대 (3.5) 동아대, 영남대 (4) 울산대, 계명대, 경성대, 경북대 상주캠",ㅇㅇ (223.62) 2021.01.16 22:46:15 스크랩 조회 153 추천 1 댓글 0,1,153,2021.01.16 22:46:15,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1216&page=13
13,1214,,***** 1/13 오후 10시 알페스 총공 화력지원 요청 ******,다들 알페스가 뭔지 알지? 모르는 갤러들은 https://www1.president.go.kr/petitions/595551 여기 들어가서 한번 보라구 이젠 독립운동가들까지 들먹이고 있으니.. 실화냐.. 선 시게 넘네... 자세한 상황은 AI 이루다 갤러리 에서 확인 ㄱㄱ,ㅇㅇ (122.34) 2021.01.13 09:00:10 스크랩 조회 217 추천 5 댓글 0,5,217,2021.01.13 09:00:10,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1214&page=13
13,1213,,갤 망했네,공부가 제일 어려운거같은데요 인수분해 맛 좀 볼래? 이지은 정말로 사랑해♡,화학사랑해 2021.01.11 15:04:23 스크랩 조회 104 추천 0 댓글 0,0,104,2021.01.11 15:04:23,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1213&page=13
13,1212,,학고갤 탈퇴한다,ㅅㄱ들 해라 현생과 내 미래를 챙길거다 그치만 오르비는 못참는다 - dc official App,수시 (175.200) 2021.01.10 05:10:45 스크랩 조회 112 추천 4 댓글 0,4,112,2021.01.10 05:10:45,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1212&page=13
13,1211,,공부 히루 10시간,어케하노 ㄷㄷ - dc official App,00 (175.200) 2021.01.10 02:30:05 스크랩 조회 97 추천 0 댓글 0,0,97,2021.01.10 02:30:05,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1211&page=13
13,1210,,밑에 글보고 정신승리함,난 우리학교 수준이 너무 높아서 어쩔수없이 정시를 하는거임 ㅇㅇ... - dc official App,ㅇㅇ (219.241) 2021.01.09 23:32:11 스크랩 조회 114 추천 2 댓글 1,2,114,2021.01.09 23:32:11,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1210&page=13
13,1209,,대명문 학성고,전국고등학교순위에서 인문계3위 자연계4위,ㅇㅇ (223.33) 2021.01.09 13:54:24 스크랩 조회 358 추천 0 댓글 4,0,358,2021.01.09 13:54:24,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1209&page=13
13,1208,,사람 집중력에 한계가 있나?,공부가 제일 어려운거같은데요 16+2+6 공부로 하루 중 16시간을 공부해야 서성한정도는 간다고 하길래 일단 16시간은 너무 많은거같아서 오늘 14시간 목표잡고 공부했는데 11시간보다 조금 더 했을때 갑자기 집중 풀리면서 공부가 안되는거임 더이상 내 뇌가 공부하기 싫나보다 ㅋㅋ 하면서 수능 2점짜리 문제 보는데 안풀림 처음에는 걍 당황했는데 10분째 못품 내 집중력에 슬퍼하며 하던거 다 치움 ㅋㅋ 하루 12시간 넘게 어떻게 하냐 존경한다 ㄹㅇ 이지은 정말로 사랑해♡,화학사랑해 2021.01.09 01:16:19 스크랩 조회 161 추천 0 댓글 3,0,161,2021.01.09 01:16:19,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1208&page=13
13,1206,,고3 학붕이들아 하루에 공부 몇시간 정도함??,ㅇㅇ? - dc official App,ㅇㅇ (219.241) 2021.01.07 00:31:44 스크랩 조회 117 추천 0 댓글 1,0,117,2021.01.07 00:31:44,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1206&page=13
13,1205,,눈,왜 윗동네만 오냐 ㅂㄷㅂㄷ - dc official App,정시파이터 (175.200) 2021.01.06 23:13:04 스크랩 조회 63 추천 0 댓글 1,0,63,2021.01.06 23:13:04,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1205&page=13
13,1204,,17분 뒤 전교 회장/부회장선거 종료,공부가 제일 어려운거같은데요 http://haksung.ovote.kr ㅇㅇ 투표해 이지은 정말로 사랑해♡,화학사랑해 2021.01.06 11:43:07 스크랩 조회 124 추천 0 댓글 0,0,124,2021.01.06 11:43:07,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1204&page=13
13,1203,,방학 어서오고,^~^ - dc official App,정시파이터 (175.200) 2021.01.06 08:33:09 스크랩 조회 62 추천 0 댓글 0,0,62,2021.01.06 08:33:09,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1203&page=13
13,1202,,인강 듣는애들아 교재값 얼마씩 깨지냐?,국영수과탐 교재 다사면 60 70이상 깨질것같은데 니들도 그러냐??? - dc official App,ㅇㅇ (219.241) 2021.01.05 17:52:38 스크랩 조회 501 추천 0 댓글 5,0,501,2021.01.05 17:52:38,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1202&page=13
13,1201,,고1들 폰안냈냐???,공부가 제일 어려운거같은데요 그 부회장 후보들한테 익명커뮤니티 이런거 만들지 말고 학성고 마이너 갤러리를 사용하자고 건의해봐 이지은 정말로 사랑해♡,화학사랑해 2021.01.05 09:49:02 스크랩 조회 137 추천 1 댓글 2,1,137,2021.01.05 09:49:02,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1201&page=13
13,1200,,고1 게이들아 학교 잘다녀와라 ㅋㅋㅋ,난 잠을잘테니 잘 다녀오도록... 아침 7시반에 교복 주섬주섬 찾아입고 현관문 여는거 어우 상상만 해도 ㅈ같네 ㅋㅋㅋㅋㅋ - dc official App,ㅇㅇ (219.241) 2021.01.05 01:41:10 스크랩 조회 121 추천 0 댓글 2,0,121,2021.01.05 01:41:10,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1200&page=13
13,1199,,잇올다니는놈없냐,시발 여기 자리언제생기냐,ㅇㅇ (211.213) 2021.01.04 21:49:19 스크랩 조회 62 추천 0 댓글 1,0,62,2021.01.04 21:49:19,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1199&page=13
13,1198,,1학년들 내일 가면 12시에 마칠거다,진짜 아무것도안하고 사인만 하다옴 심지어 반에 따라 폰도 안걷을수도? - dc official App,맛없는양파 2021.01.04 17:56:11 스크랩 조회 107 추천 0 댓글 9,0,107,2021.01.04 17:56:11,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1198&page=13
13,1197,,내일 몇시에 마침?,똑같이 마치나? - dc official App,ㅇㅇ (223.33) 2021.01.03 22:53:24 스크랩 조회 70 추천 0 댓글 2,0,70,2021.01.03 22:53:24,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1197&page=13
13,1196,,학교 내일만 가는거맞음?,아니면 1월 8일까지 계속 가는건가? 성적확인하러 내일 하루만 가는거 맞나?? - dc official App,ㅇㅇ (219.241) 2021.01.03 03:38:12 스크랩 조회 93 추천 0 댓글 5,0,93,2021.01.03 03:38:12,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1196&page=13
13,1195,,시빌 작심,옥동점 왜 보지들만 받냐 - dc official App,예비고2 (175.200) 2021.01.02 22:30:42 스크랩 조회 78 추천 0 댓글 5,0,78,2021.01.02 22:30:42,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1195&page=13
13,1194,,메가스터디 화난다,공부가 제일 어려운거같은데요 왜 아직도 옥천 이지은 정말로 사랑해♡,화학사랑해 2021.01.02 22:16:07 스크랩 조회 81 추천 0 댓글 1,0,81,2021.01.02 22:16:07,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1194&page=13
13,1193,,화학사랑해 선정 2020 가장 최고의 명언,공부가 제일 어려운거같은데요 그런거 볼 시간에 교과서 한 글자 더 봐라​ 2020 학성고 마이너 갤러리 이용 학생들을 위한 최고의 명언 이지은 정말로 사랑해♡,화학사랑해 2021.01.02 13:29:48 스크랩 조회 116 추천 0 댓글 1,0,116,2021.01.02 13:29:48,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1193&page=13
13,1192,,2021년 새 주딱을 모시며,"공부가 제일 어려운거같은데요 예비고3, 예비고2  학붕이들 힘내자!! 이지은 정말로 사랑해♡",화학사랑해 2021.01.01 01:01:44 스크랩 조회 56 추천 0 댓글 0,0,56,2021.01.01 01:01:44,https://gall.dcinside.com/mgallery/board/view/?id=hshs&no=1192&page=13
